date,title,href,author,view,up,down,page
2026.02.12 10:10,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=412684163&page=2,퓨쳐메디신 소식,1,0,0,2
2026.02.12 09:00,5% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=412665799&page=2,퓨쳐메디신 소식,1,0,0,2
2026.02.11 14:50,금요일 운명의날 (유상증자납입) [ 2 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=412614751&page=3,혹성탈출,174,3,2,3
2026.02.11 14:20,5% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=412610316&page=3,퓨쳐메디신 소식,3,0,0,3
2026.02.11 11:08,10% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=412583123&page=3,퓨쳐메디신 소식,4,0,0,3
2026.02.11 10:37,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=412577776&page=3,퓨쳐메디신 소식,2,0,0,3
2026.02.10 09:18,10% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=412462576&page=3,퓨쳐메디신 소식,3,0,2,3
2026.02.09 13:29,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=412401203&page=3,퓨쳐메디신 소식,4,0,2,3
2026.02.09 13:29,10% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=412401202&page=3,퓨쳐메디신 소식,4,0,0,3
2026.02.09 09:19,금주 결판 납니다 [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=412361474&page=3,혹성탈출,167,2,1,3
2026.02.06 09:52,10% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=412225242&page=3,퓨쳐메디신 소식,3,0,0,3
2026.02.05 10:55,10% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=412109269&page=3,퓨쳐메디신 소식,1,0,0,3
2026.02.05 09:08,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=412085359&page=3,퓨쳐메디신 소식,1,0,0,3
2026.02.04 21:27,유상증자 잘 되겠지요? [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=412056304&page=3,국장지킴이,154,5,2,3
2026.02.04 09:00,10% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=411966513&page=3,퓨쳐메디신 소식,2,0,0,3
2026.02.03 14:29,5% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=411907467&page=3,퓨쳐메디신 소식,3,0,0,3
2026.02.03 09:06,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=411850532&page=3,퓨쳐메디신 소식,2,0,1,3
2026.02.02 12:40,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=411779996&page=3,퓨쳐메디신 소식,2,0,1,3
2026.02.02 09:00,10% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=411738794&page=3,퓨쳐메디신 소식,1,0,0,3
2026.01.30 14:32,10% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=411644588&page=3,퓨쳐메디신 소식,3,0,1,3
2026.01.30 13:03,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=411630572&page=3,퓨쳐메디신 소식,1,0,1,3
2026.01.29 09:00,10% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=411459094&page=3,퓨쳐메디신 소식,4,0,1,3
2026.01.27 16:08,무슨 이런 빌어쳐먹을종목이 있나...,https://finance.naver.com/item/board_read.naver?code=341170&nid=411300757&page=4,둥이파파,124,4,3,4
2026.01.27 10:06,10% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=411247040&page=4,퓨쳐메디신 소식,6,0,1,4
2026.01.27 09:43,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=411242445&page=4,퓨쳐메디신 소식,1,0,1,4
2026.01.26 10:52,10% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=411149503&page=4,퓨쳐메디신 소식,1,0,1,4
2026.01.26 10:52,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=411149502&page=4,퓨쳐메디신 소식,1,0,0,4
2026.01.23 09:02,하한가를 기록했어요 📉,https://finance.naver.com/item/board_read.naver?code=341170&nid=410982775&page=4,퓨쳐메디신 소식,5,0,1,4
2026.01.23 09:01,10% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=410982497&page=4,퓨쳐메디신 소식,3,0,1,4
2026.01.22 13:16,AI 가 본 유상증자 납입일 연기,https://finance.naver.com/item/board_read.naver?code=341170&nid=410921782&page=4,기쁜주식차트참새,166,3,5,4
2026.01.22 09:56,투자유치 실체?,https://finance.naver.com/item/board_read.naver?code=341170&nid=410885858&page=4,선한증권시장도사,113,3,3,4
